Filename,Valid_Extension
5348024557503883_f40_chunk_11_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,True
5348024557503765_f215_chunk_30_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,True
5348024557503779_f45_chunk_8_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,True
5348024557504710_f635_chunk_3_subchunk_1_QC1_1_format_conversion_QC1_2_corrupt_simulation.mp3,False
5348024557503883_f40_chunk_7_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,True
5348024557503765_f215_chunk_3_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,True
5348024557503765_f215_chunk_12_subchunk_1_QC1_3_sample_rate_reduction_temp.wav,True
5348024557504178_f138_chunk_7_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,True
5348024557504290_f187_chunk_2_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,True
5348024557504144_f934_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,True
5348024557504175_f586_chunk_3_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,True
5348024557503773_f376_chunk_11_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,True
5348024557503814_f256_chunk_5_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,True
5348024557504178_f138_chunk_4_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,True
5348024557504242_f723_chunk_4_subchunk_1_QC1_1_format_conversion_QC1_2_corrupt_simulation.mp3,False
5348024557504549_f1889_chunk_0_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,True
5348024557504758_f396_chunk_4_subchunk_1_QC1_1_format_conversion_QC1_2_corrupt_simulation.mp3,False
5348024557504242_f723_chunk_25_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,True
5348024557504121_f220_chunk_18_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,True
5348024557503876_f211_chunk_2_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,True
5348024557504231_f731_chunk_1_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,True
5348024557503941_f706_chunk_1_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,True
5348024557503790_f1524_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,True
5348024557504400_f142_chunk_0_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,True
5348024557504641_f81_chunk_2_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,True
5348024557504596_f1477_chunk_0_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,True
5348024557503892_f212_chunk_7_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,True
5348024557504590_f334_chunk_1_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,True
5348024557504765_f395_chunk_0_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,True
5348024557504266_f1248_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,True
5348024557504545_f1892_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,True
5348024557504006_f171_chunk_3_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,True
5348024557503883_f40_chunk_2_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,True
5348024557504344_f224_chunk_2_subchunk_1_QC1_1_format_conversion_QC1_2_corrupt_simulation.mp3,False
5348024557504662_f1722_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,True
5348024557504484_f1732_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,True
5348024557504407_f144_chunk_1_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,True
5348024557504161_f468_chunk_2_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,True
5348024557504121_f220_chunk_1_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,True
5348024557504754_f596_chunk_1_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,True
5348024557504419_f738_chunk_3_subchunk_1_QC1_1_format_conversion_QC1_2_corrupt_simulation.mp3,False
5348024557504613_f1664_chunk_0_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,True
5348024557504593_f332_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_2_corrupt_simulation.mp3,False
5348024557504676_f1723_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_2_corrupt_simulation.mp3,False
5348024557503779_f45_chunk_1_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,True
5348024557504020_f829_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_2_corrupt_simulation.mp3,False
5348024557504706_f525_chunk_5_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,True
5348024557503779_f45_chunk_9_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,True
5348024557504240_f684_chunk_21_subchunk_1_QC1_1_format_conversion_QC1_2_corrupt_simulation.mp3,False
5348024557504761_f404_chunk_7_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,True
5348024557504010_f170_chunk_3_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,True
5348024557503765_f215_chunk_43_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,True
5348024557504291_f189_chunk_12_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,True
5348024557504703_f634_chunk_1_subchunk_1_QC1_1_format_conversion_QC1_2_corrupt_simulation.mp3,False
5348024557503765_f215_chunk_60_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,True
5348024557504041_f1440_chunk_0_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,True
5348024557504100_f1384_chunk_0_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,True
5348024557503769_f435_chunk_3_subchunk_1_QC1_1_format_conversion_QC1_2_corrupt_simulation.mp3,False
5348024557503765_f215_chunk_27_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,True
5348024557503814_f256_chunk_4_subchunk_1_QC1_1_format_conversion_QC1_2_corrupt_simulation.mp3,False
5348024557504605_f1484_chunk_0_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,True
5348024557504754_f596_chunk_8_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,True
5348024557503773_f376_chunk_15_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,True
5348024557504085_f1382_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,True
5348024557504663_f1605_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,True
5348024557504231_f731_chunk_10_subchunk_1_QC1_1_format_conversion_QC1_2_corrupt_simulation.mp3,False
5348024557504083_f1381_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,True
5348024557504592_f578_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,True
5348024557504289_f191_chunk_8_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,True
5348024557504291_f189_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,True
5348024557503815_f497_chunk_4_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,True
5348024557503950_f359_chunk_5_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,True
5348024557503765_f215_chunk_32_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,True
5348024557504592_f578_chunk_1_subchunk_1_QC1_1_format_conversion_QC1_2_corrupt_simulation.mp3,False
5348024557503976_f2076_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,True
5348024557503765_f215_chunk_39_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,True
5348024557503876_f211_chunk_3_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,True
5348024557503913_f1036_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,True
5348024557504009_f727_chunk_3_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,True
5348024557504178_f138_chunk_1_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,True
5348024557503765_f215_chunk_14_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,True
5348024557504710_f635_chunk_8_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,True
5348024557504262_f1638_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_2_corrupt_simulation.mp3,False
5348024557503946_f358_chunk_9_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,True
5348024557503765_f215_chunk_50_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,True
5348024557504240_f684_chunk_3_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,True
5348024557503892_f212_chunk_6_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,True
5348024557504175_f586_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,True
5348024557503779_f45_chunk_6_subchunk_1_QC1_1_format_conversion_QC1_2_corrupt_simulation.mp3,False
5348024557503892_f212_chunk_8_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,True
5348024557504593_f332_chunk_1_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,True
5348024557504411_f143_chunk_4_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,True
5348024557504530_f532_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,True
5348024557504765_f395_chunk_2_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,True
5348024557504761_f404_chunk_6_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,True
5348024557504242_f723_chunk_30_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,True
5348024557504779_f1147_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,True
5348024557503765_f215_chunk_20_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,True
5348024557503765_f215_chunk_10_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,True
5348024557504242_f723_chunk_35_subchunk_1_QC1_1_format_conversion_QC1_2_corrupt_simulation.mp3,False
5348024557503773_f376_chunk_9_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,True
5348024557504535_f636_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,True
5348024557504121_f220_chunk_13_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,True
5348024557503799_f1526_chunk_0_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,True
5348024557504289_f191_chunk_2_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,True
5348024557504419_f738_chunk_6_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,True
5348024557503765_f215_chunk_40_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,True
5348024557504703_f634_chunk_4_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,True
5348024557503934_f705_chunk_0_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,True
5348024557503765_f215_chunk_41_subchunk_1_QC1_1_format_conversion_QC1_2_corrupt_simulation.mp3,False
5348024557504308_f1645_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,True
5348024557504149_f1947_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,True
5348024557504656_f1718_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_2_corrupt_simulation.mp3,False
5348024557504175_f586_chunk_6_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,True
5348024557504518_f530_chunk_0_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,True
5348024557503765_f215_chunk_5_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,True
5348024557504349_f57_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_2_corrupt_simulation.mp3,False
5348024557504161_f468_chunk_4_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,True
5348024557504641_f81_chunk_4_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,True
5348024557503841_f1159_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,True
5348024557504178_f138_chunk_8_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,True
5348024557504358_f223_chunk_1_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,True
5348024557504297_f11_chunk_6_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,True
5348024557503939_f356_chunk_3_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,True
5348024557503972_f2078_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,True
5348024557504770_f1617_chunk_1_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,True
5348024557503773_f376_chunk_21_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,True
5348024557503933_f704_chunk_4_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,True
5348024557504590_f334_chunk_3_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,True
5348024557503946_f358_chunk_6_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,True
5348024557503765_f215_chunk_59_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,True
5348024557504694_f523_chunk_17_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,True
5348024557504056_f69_chunk_4_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,True
5348024557504411_f143_chunk_1_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,True
5348024557504585_f333_chunk_2_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,True
5348024557504706_f525_chunk_10_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,True
5348024557503815_f497_chunk_2_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,True
5348024557504694_f523_chunk_18_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,True
5348024557504758_f396_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,True
5348024557504006_f171_chunk_2_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,True
5348024557503779_f45_chunk_4_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,True
5348024557503880_f430_chunk_1_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,True
5348024557503987_f725_chunk_0_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,True
5348024557503883_f40_chunk_0_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,True
5348024557504136_f1948_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,True
5348024557504754_f596_chunk_4_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,True
5348024557504217_f2145_chunk_0_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,True
5348024557503765_f215_chunk_47_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,True
5348024557504625_f245_chunk_2_subchunk_1_QC1_1_format_conversion_QC1_2_corrupt_simulation.mp3,False
5348024557503773_f376_chunk_8_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,True
5348024557504703_f634_chunk_10_subchunk_1_QC1_1_format_conversion_QC1_2_corrupt_simulation.mp3,False
5348024557504764_f401_chunk_2_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,True
5348024557504411_f143_chunk_7_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,True
5348024557503793_f1202_chunk_0_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,True
5348024557503986_f2080_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,True
5348024557503765_f215_chunk_19_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,True
5348024557504056_f69_chunk_6_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,True
5348024557504543_f1083_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,True
5348024557504694_f523_chunk_12_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,True
5348024557503765_f215_chunk_37_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,True
5348024557504242_f723_chunk_18_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,True
5348024557503773_f376_chunk_26_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,True
5348024557503908_f1098_chunk_0_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,True
5348024557504024_f1432_chunk_0_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,True
5348024557504221_f167_chunk_4_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,True
5348024557504568_f459_chunk_0_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,True
5348024557503773_f376_chunk_10_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,True
5348024557504770_f1617_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_2_corrupt_simulation.mp3,False
5348024557504576_f576_chunk_2_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,True
5348024557504787_f1623_chunk_1_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,True
5348024557504646_f246_chunk_5_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,True
5348024557504240_f684_chunk_4_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,True
5348024557504143_f935_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,True
5348024557504592_f578_chunk_3_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,True
5348024557504233_f168_chunk_28_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,True
5348024557504366_f1964_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,True
5348024557504231_f731_chunk_12_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,True
5348024557504121_f220_chunk_8_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,True
5348024557504231_f731_chunk_21_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,True
5348024557504291_f189_chunk_3_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,True
5348024557504585_f333_chunk_1_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,True
5348024557504113_f703_chunk_0_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,True
5348024557503773_f376_chunk_27_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,True
5348024557503950_f359_chunk_9_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,True
5348024557504313_f1405_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,True
5348024557504242_f723_chunk_31_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,True
5348024557504018_f1187_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,True
5348024557504240_f684_chunk_11_subchunk_1_QC1_1_format_conversion_QC1_2_corrupt_simulation.mp3,False
5348024557503762_f377_chunk_4_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,True
5348024557504233_f168_chunk_17_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,True
5348024557504542_f916_chunk_0_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,True
5348024557504764_f401_chunk_8_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,True
5348024557504048_f438_chunk_4_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,True
5348024557504242_f723_chunk_15_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,True
5348024557504247_f1067_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_2_corrupt_simulation.mp3,False
5348024557504715_f1000_chunk_0_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,True
5348024557504368_f1962_chunk_0_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,True
5348024557504314_f1177_chunk_0_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,True
5348024557504291_f189_chunk_1_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,True
5348024557504291_f189_chunk_4_subchunk_1_QC1_1_format_conversion_QC1_2_corrupt_simulation.mp3,False
5348024557504142_f2143_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,True
5348024557504048_f438_chunk_3_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,True
5348024557504242_f723_chunk_33_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,True
