File Name,Number of Speakers,Speaker Durations
5348024557504857_f129_chunk_1_subchunk_1_4_5_1.mp3,3,"{""SPEAKER_00"": 0.0038, ""SPEAKER_01"": 0.0001, ""SPEAKER_02"": 0.0002}"
5348024557504857_f129_chunk_1_subchunk_1_4_5_1.wav,3,"{""SPEAKER_01"": 0.0035, ""SPEAKER_02"": 0.0001, ""SPEAKER_00"": 0.0005}"
5348024557504857_f129_chunk_2_subchunk_1_5_3_4_1.mp3,1,"{""SPEAKER_00"": 0.0013}"
5348024557504857_f129_chunk_2_subchunk_1_5_3_4_1.wav,1,"{""SPEAKER_00"": 0.0013}"
5348024557504866_f130_chunk_0_subchunk_1_3_5_4_1.mp3,1,"{""SPEAKER_00"": 0.0013}"
5348024557504866_f130_chunk_0_subchunk_1_3_5_4_1.wav,1,"{""SPEAKER_00"": 0.0013}"
5348024557504866_f130_chunk_10_subchunk_1_5_3_4_1.mp3,1,"{""SPEAKER_00"": 0.0002}"
5348024557504866_f130_chunk_10_subchunk_1_5_3_4_1.wav,1,"{""SPEAKER_00"": 0.0002}"
5348024557504866_f130_chunk_1_subchunk_1_5_4_1.mp3,1,"{""SPEAKER_00"": 0.0006}"
5348024557504866_f130_chunk_1_subchunk_1_5_4_1.wav,1,"{""SPEAKER_00"": 0.0006}"
5348024557504866_f130_chunk_2_subchunk_1_4_3_5_1.mp3,1,"{""SPEAKER_00"": 0.0003}"
5348024557504866_f130_chunk_2_subchunk_1_4_3_5_1.wav,1,"{""SPEAKER_00"": 0.0003}"
5348024557504866_f130_chunk_3_subchunk_1_5_3_4_1.mp3,1,"{""SPEAKER_00"": 0.0003}"
5348024557504866_f130_chunk_3_subchunk_1_5_3_4_1.wav,1,"{""SPEAKER_00"": 0.0003}"
5348024557504866_f130_chunk_4_subchunk_1_5_4_3_1.mp3,1,"{""SPEAKER_00"": 0.0002}"
5348024557504866_f130_chunk_4_subchunk_1_5_4_3_1.wav,1,"{""SPEAKER_00"": 0.0002}"
5348024557504866_f130_chunk_5_subchunk_1_4_5_3.wav,1,"{""SPEAKER_00"": 0.0008}"
5348024557504866_f130_chunk_6_subchunk_1_5_4_1.mp3,2,"{""SPEAKER_01"": 0.0014, ""SPEAKER_00"": 0.0003}"
5348024557504866_f130_chunk_6_subchunk_1_5_4_1.wav,2,"{""SPEAKER_01"": 0.0008, ""SPEAKER_00"": 0.0008}"
5348024557504866_f130_chunk_7_subchunk_1_3_4_1.mp3,1,"{""SPEAKER_00"": 0.0002}"
5348024557504866_f130_chunk_7_subchunk_1_3_4_1.wav,1,"{""SPEAKER_00"": 0.0002}"
5348024557504866_f130_chunk_8_subchunk_1_4_3_5.wav,1,"{""SPEAKER_00"": 0.0003}"
5348024557504866_f130_chunk_9_subchunk_1_3_5_4_1.mp3,1,"{""SPEAKER_00"": 0.0002}"
5348024557504866_f130_chunk_9_subchunk_1_3_5_4_1.wav,1,"{""SPEAKER_00"": 0.0002}"
5348024557504870_f345_chunk_0_subchunk_1_3_5_4_1.mp3,2,"{""SPEAKER_01"": 0.0003, ""SPEAKER_00"": 0.0019}"
5348024557504870_f345_chunk_0_subchunk_1_3_5_4_1.wav,2,"{""SPEAKER_01"": 0.0003, ""SPEAKER_00"": 0.0019}"
5348024557504870_f345_chunk_10_subchunk_1_5_4_1.mp3,2,"{""SPEAKER_00"": 0.0017, ""SPEAKER_01"": 0.0003}"
5348024557504870_f345_chunk_10_subchunk_1_5_4_1.wav,2,"{""SPEAKER_00"": 0.0017, ""SPEAKER_01"": 0.0003}"
5348024557504870_f345_chunk_1_subchunk_1_5_3_4_1.mp3,2,"{""SPEAKER_01"": 0.0044, ""SPEAKER_00"": 0.0007}"
5348024557504870_f345_chunk_1_subchunk_1_5_3_4_1.wav,2,"{""SPEAKER_01"": 0.0044, ""SPEAKER_00"": 0.0007}"
5348024557504870_f345_chunk_2_subchunk_1_5_4_3_1.mp3,2,"{""SPEAKER_00"": 0.0014, ""SPEAKER_01"": 0.0009}"
5348024557504870_f345_chunk_2_subchunk_1_5_4_3_1.wav,2,"{""SPEAKER_00"": 0.0014, ""SPEAKER_01"": 0.0009}"
5348024557504870_f345_chunk_3_subchunk_1_4_3_5.wav,1,"{""SPEAKER_00"": 0.0006}"
5348024557504870_f345_chunk_4_subchunk_1_3_5_4_1.mp3,3,"{""SPEAKER_00"": 0.002, ""SPEAKER_02"": 0.0007, ""SPEAKER_01"": 0.0}"
5348024557504870_f345_chunk_4_subchunk_1_3_5_4_1.wav,3,"{""SPEAKER_00"": 0.002, ""SPEAKER_02"": 0.0007, ""SPEAKER_01"": 0.0}"
5348024557504870_f345_chunk_5_subchunk_1_3_4_1.mp3,2,"{""SPEAKER_01"": 0.0008, ""SPEAKER_00"": 0.0011}"
5348024557504870_f345_chunk_5_subchunk_1_3_4_1.wav,2,"{""SPEAKER_01"": 0.0008, ""SPEAKER_00"": 0.0011}"
5348024557504870_f345_chunk_6_subchunk_1_3_4_5_1.mp3,1,"{""SPEAKER_00"": 0.0006}"
5348024557504870_f345_chunk_6_subchunk_1_3_4_5_1.wav,1,"{""SPEAKER_00"": 0.0006}"
5348024557504870_f345_chunk_7_subchunk_1_4_3_5_1.mp3,1,"{""SPEAKER_00"": 0.0004}"
5348024557504870_f345_chunk_7_subchunk_1_4_3_5_1.wav,1,"{""SPEAKER_00"": 0.0004}"
5348024557504870_f345_chunk_8_subchunk_1_4_3_5_1.mp3,3,"{""SPEAKER_02"": 0.0008, ""SPEAKER_01"": 0.0006, ""SPEAKER_00"": 0.0012}"
5348024557504870_f345_chunk_8_subchunk_1_4_3_5_1.wav,3,"{""SPEAKER_02"": 0.0008, ""SPEAKER_01"": 0.0006, ""SPEAKER_00"": 0.0012}"
5348024557504870_f345_chunk_9_subchunk_1_4_5_3_1.mp3,2,"{""SPEAKER_00"": 0.0033, ""SPEAKER_01"": 0.0003}"
5348024557504870_f345_chunk_9_subchunk_1_4_5_3_1.wav,2,"{""SPEAKER_00"": 0.0033, ""SPEAKER_01"": 0.0003}"
5348024557504879_f654_chunk_0_subchunk_1_5_3_4_1.mp3,1,"{""SPEAKER_00"": 0.001}"
5348024557504879_f654_chunk_0_subchunk_1_5_3_4_1.wav,1,"{""SPEAKER_00"": 0.001}"
5348024557504879_f654_chunk_10_subchunk_1_3_4_5.wav,3,"{""SPEAKER_00"": 0.0044, ""SPEAKER_02"": 0.0001, ""SPEAKER_01"": 0.0002}"
5348024557504879_f654_chunk_11_subchunk_1_4_3_5_1.mp3,2,"{""SPEAKER_00"": 0.0033, ""SPEAKER_01"": 0.0005}"
5348024557504879_f654_chunk_11_subchunk_1_4_3_5_1.wav,2,"{""SPEAKER_00"": 0.0033, ""SPEAKER_01"": 0.0005}"
5348024557504879_f654_chunk_1_subchunk_1_5_4_3_1.mp3,1,"{""SPEAKER_00"": 0.0002}"
5348024557504879_f654_chunk_1_subchunk_1_5_4_3_1.wav,1,"{""SPEAKER_00"": 0.0002}"
5348024557504879_f654_chunk_2_subchunk_1_3_4_1.mp3,3,"{""SPEAKER_00"": 0.0029, ""SPEAKER_01"": 0.0, ""SPEAKER_02"": 0.0006}"
5348024557504879_f654_chunk_2_subchunk_1_3_4_1.wav,3,"{""SPEAKER_01"": 0.0025, ""SPEAKER_02"": 0.0001, ""SPEAKER_00"": 0.0009}"
5348024557504879_f654_chunk_3_subchunk_1_5_4_3_1.mp3,1,"{""SPEAKER_00"": 0.0011}"
5348024557504879_f654_chunk_3_subchunk_1_5_4_3_1.wav,1,"{""SPEAKER_00"": 0.0011}"
5348024557504879_f654_chunk_4_subchunk_1_4_3_5_1.mp3,2,"{""SPEAKER_01"": 0.0003, ""SPEAKER_00"": 0.0002}"
5348024557504879_f654_chunk_4_subchunk_1_4_3_5_1.wav,2,"{""SPEAKER_01"": 0.0003, ""SPEAKER_00"": 0.0002}"
5348024557504879_f654_chunk_5_subchunk_1_3_5_4.wav,1,"{""SPEAKER_00"": 0.0011}"
5348024557504879_f654_chunk_6_subchunk_1_3_4_5_1.mp3,2,"{""SPEAKER_01"": 0.0038, ""SPEAKER_00"": 0.0009}"
5348024557504879_f654_chunk_6_subchunk_1_3_4_5_1.wav,2,"{""SPEAKER_01"": 0.0038, ""SPEAKER_00"": 0.0009}"
5348024557504879_f654_chunk_7_subchunk_1_5_3_4_1.mp3,1,"{""SPEAKER_00"": 0.0008}"
5348024557504879_f654_chunk_7_subchunk_1_5_3_4_1.wav,1,"{""SPEAKER_00"": 0.0008}"
5348024557504879_f654_chunk_8_subchunk_1_5_3_4_1.mp3,1,"{""SPEAKER_00"": 0.0011}"
5348024557504879_f654_chunk_8_subchunk_1_5_3_4_1.wav,1,"{""SPEAKER_00"": 0.0011}"
5348024557504879_f654_chunk_9_subchunk_1_3_4_5.wav,2,"{""SPEAKER_00"": 0.0027, ""SPEAKER_01"": 0.0}"
5348024557504882_f344_chunk_0_subchunk_1_4_3_5.wav,3,"{""SPEAKER_01"": 0.0031, ""SPEAKER_02"": 0.0, ""SPEAKER_00"": 0.0006}"
5348024557504882_f344_chunk_1_subchunk_1_5_4_3_1.mp3,3,"{""SPEAKER_00"": 0.0026, ""SPEAKER_01"": 0.0001, ""SPEAKER_02"": 0.0005}"
5348024557504882_f344_chunk_1_subchunk_1_5_4_3_1.wav,3,"{""SPEAKER_00"": 0.0026, ""SPEAKER_01"": 0.0001, ""SPEAKER_02"": 0.0005}"
5348024557504882_f344_chunk_2_subchunk_1_4_3_5_1.mp3,2,"{""SPEAKER_00"": 0.0033, ""SPEAKER_01"": 0.0004}"
5348024557504882_f344_chunk_2_subchunk_1_4_3_5_1.wav,2,"{""SPEAKER_00"": 0.0033, ""SPEAKER_01"": 0.0004}"
5348024557504883_f128_chunk_0_subchunk_1_3_4_5_1.mp3,1,"{""SPEAKER_00"": 0.0017}"
5348024557504883_f128_chunk_0_subchunk_1_3_4_5_1.wav,2,"{""SPEAKER_01"": 0.0003, ""SPEAKER_00"": 0.0014}"
5348024557504883_f128_chunk_10_subchunk_1_4_5_3_1.mp3,2,"{""SPEAKER_00"": 0.0014, ""SPEAKER_01"": 0.0008}"
5348024557504883_f128_chunk_10_subchunk_1_4_5_3_1.wav,2,"{""SPEAKER_01"": 0.0011, ""SPEAKER_00"": 0.0011}"
5348024557504883_f128_chunk_11_subchunk_1_3_4_1.mp3,2,"{""SPEAKER_00"": 0.0011, ""SPEAKER_01"": 0.0011}"
5348024557504883_f128_chunk_11_subchunk_1_3_4_1.wav,2,"{""SPEAKER_00"": 0.0011, ""SPEAKER_01"": 0.0011}"
5348024557504883_f128_chunk_1_subchunk_1_5_3_4.wav,1,"{""SPEAKER_00"": 0.0013}"
5348024557504883_f128_chunk_2_subchunk_1_3_4_5_1.mp3,2,"{""SPEAKER_01"": 0.0008, ""SPEAKER_00"": 0.0012}"
5348024557504883_f128_chunk_2_subchunk_1_3_4_5_1.wav,2,"{""SPEAKER_01"": 0.0008, ""SPEAKER_00"": 0.0012}"
5348024557504883_f128_chunk_3_subchunk_1_4_3_5_1.mp3,1,"{""SPEAKER_00"": 0.0003}"
5348024557504883_f128_chunk_3_subchunk_1_4_3_5_1.wav,1,"{""SPEAKER_00"": 0.0003}"
5348024557504883_f128_chunk_4_subchunk_1_5_4_1.mp3,2,"{""SPEAKER_00"": 0.002, ""SPEAKER_01"": 0.0004}"
5348024557504883_f128_chunk_4_subchunk_1_5_4_1.wav,2,"{""SPEAKER_00"": 0.0022, ""SPEAKER_01"": 0.0002}"
5348024557504883_f128_chunk_5_subchunk_1_4_5_3_1.mp3,2,"{""SPEAKER_00"": 0.001, ""SPEAKER_01"": 0.0013}"
5348024557504883_f128_chunk_5_subchunk_1_4_5_3_1.wav,2,"{""SPEAKER_00"": 0.001, ""SPEAKER_01"": 0.0013}"
5348024557504883_f128_chunk_6_subchunk_1_4_3_1.mp3,2,"{""SPEAKER_01"": 0.0029, ""SPEAKER_00"": 0.0009}"
5348024557504883_f128_chunk_6_subchunk_1_4_3_1.wav,2,"{""SPEAKER_01"": 0.0029, ""SPEAKER_00"": 0.0009}"
5348024557504883_f128_chunk_7_subchunk_1_5_4_3_1.mp3,1,"{""SPEAKER_00"": 0.0011}"
5348024557504883_f128_chunk_7_subchunk_1_5_4_3_1.wav,1,"{""SPEAKER_00"": 0.0011}"
5348024557504883_f128_chunk_8_subchunk_1_4_5_1.mp3,3,"{""SPEAKER_00"": 0.0022, ""SPEAKER_02"": 0.0, ""SPEAKER_01"": 0.0}"
5348024557504883_f128_chunk_8_subchunk_1_4_5_1.wav,2,"{""SPEAKER_00"": 0.0022, ""SPEAKER_01"": 0.0}"
5348024557504883_f128_chunk_9_subchunk_1_5_3_1.mp3,1,"{""SPEAKER_00"": 0.0018}"
5348024557504883_f128_chunk_9_subchunk_1_5_3_1.wav,1,"{""SPEAKER_00"": 0.0018}"
5348024557504887_f1045_chunk_0_subchunk_1_3_5_1.mp3,1,"{""SPEAKER_00"": 0.0024}"
5348024557504887_f1045_chunk_0_subchunk_1_3_5_1.wav,1,"{""SPEAKER_00"": 0.0024}"
5348024557504888_f2187_chunk_0_subchunk_1_3_4_1.mp3,2,"{""SPEAKER_00"": 0.0036, ""SPEAKER_01"": 0.0003}"
5348024557504888_f2187_chunk_0_subchunk_1_3_4_1.wav,2,"{""SPEAKER_00"": 0.0036, ""SPEAKER_01"": 0.0003}"
5348024557504889_f1002_chunk_0_subchunk_1_4_3_5_1.mp3,1,"{""SPEAKER_00"": 0.0006}"
5348024557504889_f1002_chunk_0_subchunk_1_4_3_5_1.wav,1,"{""SPEAKER_00"": 0.0006}"
5348024557504891_f1824_chunk_0_subchunk_1_5_3_1.mp3,1,"{""SPEAKER_00"": 0.0005}"
5348024557504891_f1824_chunk_0_subchunk_1_5_3_1.wav,1,"{""SPEAKER_00"": 0.0005}"
5348024557504893_f1825_chunk_0_subchunk_1_3_5_4_1.mp3,1,"{""SPEAKER_00"": 0.0019}"
5348024557504893_f1825_chunk_0_subchunk_1_3_5_4_1.wav,1,"{""SPEAKER_00"": 0.0019}"
5348024557504894_f894_chunk_0_subchunk_1_5_3_1.mp3,1,"{""SPEAKER_00"": 0.0011}"
5348024557504894_f894_chunk_0_subchunk_1_5_3_1.wav,1,"{""SPEAKER_00"": 0.0011}"
5348024557504897_f1821_chunk_0_subchunk_1_3_5_4_1.mp3,2,"{""SPEAKER_00"": 0.0011, ""SPEAKER_01"": 0.0008}"
5348024557504897_f1821_chunk_0_subchunk_1_3_5_4_1.wav,2,"{""SPEAKER_00"": 0.0011, ""SPEAKER_01"": 0.0008}"
5348024557504899_f1820_chunk_0_subchunk_1_3_5_1.mp3,1,"{""SPEAKER_00"": 0.003}"
5348024557504899_f1820_chunk_0_subchunk_1_3_5_1.wav,1,"{""SPEAKER_00"": 0.003}"
5348024557504901_f1046_chunk_0_subchunk_1_3_5_4.wav,2,"{""SPEAKER_01"": 0.0017, ""SPEAKER_00"": 0.0008}"
5348024557504902_f1822_chunk_0_subchunk_1_3_5_1.mp3,1,"{""SPEAKER_00"": 0.001}"
5348024557504902_f1822_chunk_0_subchunk_1_3_5_1.wav,1,"{""SPEAKER_00"": 0.001}"
5348024557504905_f1823_chunk_0_subchunk_1_5_4_3_1.mp3,1,"{""SPEAKER_00"": 0.0002}"
5348024557504905_f1823_chunk_0_subchunk_1_5_4_3_1.wav,1,"{""SPEAKER_00"": 0.0002}"
5348024557504906_f2189_chunk_0_subchunk_1_3_4_1.mp3,1,"{""SPEAKER_00"": 0.0002}"
5348024557504906_f2189_chunk_0_subchunk_1_3_4_1.wav,1,"{""SPEAKER_00"": 0.0002}"
5348024557504923_f457_chunk_0_subchunk_1_4_3_5.wav,1,"{""SPEAKER_00"": 0.0008}"
5348024557504923_f457_chunk_1_subchunk_1_4_5_1.mp3,2,"{""SPEAKER_00"": 0.0002, ""SPEAKER_01"": 0.0001}"
5348024557504923_f457_chunk_1_subchunk_1_4_5_1.wav,2,"{""SPEAKER_00"": 0.0002, ""SPEAKER_01"": 0.0001}"
5348024557504923_f457_chunk_2_subchunk_1_5_3_4_1.mp3,1,"{""SPEAKER_00"": 0.0003}"
5348024557504923_f457_chunk_2_subchunk_1_5_3_4_1.wav,1,"{""SPEAKER_00"": 0.0003}"
5348024557504923_f457_chunk_3_subchunk_1_5_3_1.mp3,1,"{""SPEAKER_00"": 0.0003}"
5348024557504923_f457_chunk_3_subchunk_1_5_3_1.wav,1,"{""SPEAKER_00"": 0.0003}"
5348024557504923_f457_chunk_4_subchunk_1_3_5_4.wav,1,"{""SPEAKER_00"": 0.0002}"
5348024557504926_f109_chunk_0_subchunk_1_3_5_4_1.mp3,1,"{""SPEAKER_00"": 0.0012}"
5348024557504926_f109_chunk_0_subchunk_1_3_5_4_1.wav,1,"{""SPEAKER_00"": 0.0012}"
5348024557504926_f109_chunk_10_subchunk_1_3_5_4_1.mp3,1,"{""SPEAKER_00"": 0.001}"
5348024557504926_f109_chunk_10_subchunk_1_3_5_4_1.wav,1,"{""SPEAKER_00"": 0.001}"
5348024557504926_f109_chunk_11_subchunk_1_5_4_1.mp3,1,"{""SPEAKER_00"": 0.0003}"
5348024557504926_f109_chunk_11_subchunk_1_5_4_1.wav,1,"{""SPEAKER_00"": 0.0003}"
5348024557504926_f109_chunk_12_subchunk_1_4_5_1.mp3,1,"{""SPEAKER_00"": 0.0003}"
5348024557504926_f109_chunk_12_subchunk_1_4_5_1.wav,1,"{""SPEAKER_00"": 0.0003}"
5348024557504926_f109_chunk_13_subchunk_1_5_4_1.mp3,1,"{""SPEAKER_00"": 0.0003}"
